B094KT28DV,2022,3,16,shampoo,1,2,622,4.4,14.99,0,1,1,1,0,0,0,0,0,$14.24 with Subscribe & Save discount,0,33.8 Fl Oz,"Tomorrow, Mar 16",($0.44/Fl Oz),"Dove Hair Therapy Shampoo for Damaged, Breakage Remedy with Nutrient-Lock Serum, 33.8 Fl Oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_1?ie=UTF8&adId=A00514902T5ZNIOQ6T3DG&url=%2FDove-Therapy-Shampoo-Breakage-Nutrient-Lock%2Fdp%2FB094KT28DV%2Fref%3Dsr_1_2_sspa%3Fkeywords%3DHair%2BShampoo%26qid%3D1647360634%26s%3Dbeauty%26sr%3D1-2-spons%26psc%3D1&qualifier=1647360634&id=388735766017139&widgetName=sp_atf,2022-03-16 00:10:53.742299
B000R8QVY4,2022,3,16,shampoo,1,3,6086,4.6,37.50,0,1,1,1,0,0,0,0,0,$35.63 with Subscribe & Save discount,0,33.8 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($1.11/Fl Oz),Tea Tree Lemon Sage Thickening Shampoo,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_1?ie=UTF8&adId=A0632756M5CY53VB4Q1O&url=%2FTea-Tree-Lemon-Thickening-Shampoo%2Fdp%2FB000R8QVY4%2Fref%3Dsr_1_3_sspa%3Fkeywords%3DHair%2BShampoo%26qid%3D1647360634%26s%3Dbeauty%26sr%3D1-3-spons%26psc%3D1&qualifier=1647360634&id=388735766017139&widgetName=sp_atf,2022-03-16 00:11:01.141964
B087CY8B2R,2022,3,16,shampoo,1,4,302,4.4,14.95,16.50,1,1,1,0,0,0,0,0,$14.20 with Subscribe & Save discount,Save $1.00  with coupon,15.99 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($0.93/Fl Oz),"Botanic Hearth Argan Shampoo, Hydrating & Volumizing, Sulfate & Paraben Free, All Hair Types & Color Treated Hair, Men and Women 16 fl oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_beauty_sr_pg1_1?ie=UTF8&adId=A06747071IX7XIQ9NH4O5&url=%2FBotanic-Hearth-Shampoo-Hydrating-Volumizing%2Fdp%2FB087CY8B2R%2Fref%3Dsr_1_4_sspa%3Fkeywords%3DHair%2BShampoo%26qid%3D1647360634%26s%3Dbeauty%26sr%3D1-4-spons%26psc%3D1&qualifier=1647360634&id=388735766017139&widgetName=sp_atf,2022-03-16 00:11:09.023620
B08VW53HN6,2022,3,16,shampoo,1,5,1061,4.3,14.80,0,0,1,1,0,0,0,0,0,$14.06 with Subscribe & Save discount,Save $1.00  with coupon,16 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($0.93/Fl Oz),"Majestic Pure Biotin Shampoo for Hair Growth - Volumizing Shampoo for Hair Loss - with DHT-3 Blocker - Hydrating & Nourishing - Sulfate Free, for Men & Women - Thin Hair Shampoo - 16 fl oz",http://amazon.com/Majestic-Pure-Biotin-Shampoo-Growth/dp/B08VW53HN6/ref=sr_1_5?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-5,2022-03-16 00:11:15.959473
B000MD65FO,2022,3,16,shampoo,1,6,36973,4.7,31.88,37.50,0,1,1,0,0,0,0,0,0,0,33.8 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($0.94/Fl Oz),"Tea Tree Special Shampoo, For All Hair Types",http://amazon.com/Tea-Tree-Special-Shampoo-33-8/dp/B000MD65FO/ref=sr_1_6?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-6,2022-03-16 00:11:22.288860
B094W8YZQ4,2022,3,16,shampoo,1,7,206,4.6,39.70,0,0,1,1,0,0,0,0,0,0,0,4.5 Fl Oz (Pack of 6),"Tomorrow, Mar 16",($1.47/Fl Oz),"Neutrogena T/SAL Therapeutic Scalp Shampoo for Scalp Build-Up Control with 3% Salicylic Acid, Scalp Treatment for Dandruff, Scalp Psoriasis & Seborrheic Dermatitis Relief, 6 x 4.5 fl. oz",http://amazon.com/Neutrogena-Therapeutic-Salicylic-Seborrheic-Dermatitis/dp/B094W8YZQ4/ref=sr_1_7?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-7,2022-03-16 00:11:28.836120
B00ILBUEVK,2022,3,16,shampoo,1,8,26319,4.8,34.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,33.8 Fl Oz,"Tomorrow, Mar 16",($1.01/Fl Oz),BIOLAGE Color Last Shampoo | Helps Protect Hair & Maintain Vibrant Color | For Color-Treated Hair | Paraben & Silicone-Free | Vegan​,http://amazon.com/BIOLAGE-Colorlast-Shampoo-Color-Treated-Hair/dp/B00ILBUEVK/ref=sr_1_8?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-8,2022-03-16 00:11:35.668081
B08SSFFH6N,2022,3,16,shampoo,1,9,2501,4.6,24.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,"Tomorrow, Mar 16","Tomorrow, Mar 16",($2.38/Fl Oz),Redken Color Extend Graydiant Purple Shampoo | Hair Toner For Gray & Silver Hair | Tones & Strengthens Hair,http://amazon.com/Redken-Extend-Graydiant-Shampoo-Strengthens/dp/B08SSFFH6N/ref=sr_1_9?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-9,2022-03-16 00:11:43.215728
B003JKDNQQ,2022,3,16,shampoo,1,10,10373,4.7,14.50,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,16.9 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($0.86/Fl Oz),"Paul Mitchell Awapuhi Shampoo, For All Hair Types",http://amazon.com/Paul-Mitchell-Awapuhi-Shampoo-16-9/dp/B003JKDNQQ/ref=sr_1_10?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-10,2022-03-16 00:11:49.675003
B07F38LXDM,2022,3,16,shampoo,1,11,9349,4.8,19.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,32.1 Fl Oz (Pack of 2),"Thu, Mar 17",($0.31/Fl Oz),"Head and Shoulders Shampoo, Anti Dandruff Treatment and Scalp Care, Classic Clean Scent, for All Hair Types including Color Treated, Curly or Textured Hair, 32.1 fl oz, Twin Pack",http://amazon.com/Head-Shoulders-Classic-Daily-Use-Anti-Dandruff/dp/B07F38LXDM/ref=sr_1_11?keywords=Hair+Shampoo&qid=1647360634&s=beauty&sr=1-11,2022-03-16 00:11:56.150877
