B096Y4QNTQ,2022,3,16,lipstick,10,1,38,4.5,11.99,0,1,1,1,0,0,0,0,0,20% off promotion available,0,"Thu, Mar 17","Thu, Mar 17",0,"COLORKEY Airy Velvet Lip Gloss Lightweight Matte Liquid Lipstick, Soft Matte Lip Cream, Lip Glaze, Long Lasting Lip Tint No Fading Non-stick Cup Lip Lacquer (B605)",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A01707483A8RNC0YW5SX1&url=%2FCOLORKEY-Lightweight-Lipstick-Lasting-Non-stick%2Fdp%2FB096Y4QNTQ%2Fref%3Dsr_1_433_sspa%3Fkeywords%3DLipstick%26qid%3D1647377808%26s%3Dbeauty%26sr%3D1-433-spons%26psc%3D1&qualifier=1647377808&id=4030484722025832&widgetName=sp_atf_next,2022-03-16 04:56:55.340327
B01MS7S2FL,2022,3,16,lipstick,10,2,0,0,28.00,0,1,1,1,0,0,0,0,0,0,0,"Sat, Mar 19","Sat, Mar 19",($28.00/Count),M.A.D Skincare Peptide Infused Lavish Lipstick W/Triple Firming Action (Sassy),http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A014366128447P4ZN221P&url=%2FSkincare-Peptide-Infused-Lipstick-Firming%2Fdp%2FB01MS7S2FL%2Fref%3Dsr_1_434_sspa%3Fkeywords%3DLipstick%26qid%3D1647377808%26s%3Dbeauty%26sr%3D1-434-spons%26psc%3D1&qualifier=1647377808&id=4030484722025832&widgetName=sp_atf_next,2022-03-16 04:56:59.534689
B01N4OE8XA,2022,3,16,lipstick,10,3,0,0,28.00,0,1,1,1,0,0,0,0,0,0,0,"Mon, Mar 21","Mon, Mar 21",($28.00/Count),M.A.D Skincare Peptide Infused Lavish Lipstick W/Triple Firming Action (Enchanted),http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A073779628BE3ONV9F60M&url=%2FSkincare-Peptide-Infused-Lipstick-Enchanted%2Fdp%2FB01N4OE8XA%2Fref%3Dsr_1_435_sspa%3Fkeywords%3DLipstick%26qid%3D1647377808%26s%3Dbeauty%26sr%3D1-435-spons%26psc%3D1&qualifier=1647377808&id=4030484722025832&widgetName=sp_atf_next,2022-03-16 04:57:03.725905
B015Q2VZK0,2022,3,16,lipstick,10,4,0,0,20.00,0,1,1,1,0,0,0,0,0,0,0,"Thu, Mar 17","Thu, Mar 17",($20.00/Count),"Dermelect 4-in-1 Smooth Lip Solution- Obsessive full power red: lipstick + stain + balm + gloss all in one, Vitamins A, C, E, Hydrates & Conditions, Long-Wear, Richly Pigmented, Full Coverage .13 oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A1023998HYTL517RVSCY&url=%2FDermelect-Smooth-Lip-Solution-Obsessive%2Fdp%2FB015Q2VZK0%2Fref%3Dsr_1_436_sspa%3Fkeywords%3DLipstick%26qid%3D1647377808%26s%3Dbeauty%26sr%3D1-436-spons%26psc%3D1&qualifier=1647377808&id=4030484722025832&widgetName=sp_atf_next,2022-03-16 04:57:07.910627
B09JS9XBB4,2022,3,16,lipstick,10,5,32,4.0,12.75,0,0,1,1,0,0,0,0,0,0,0,"Thu, Mar 17","Thu, Mar 17",($2.13/Count),"6Pcs Matte Liquid Lipstick Makeup Set, Matte liquid Long-Lasting Wear Non-Stick Cup Not Fade Waterproof Lip Gloss (Set A)",http://amazon.com/Liquid-Lipstick-Long-Lasting-Non-Stick-Waterproof/dp/B09JS9XBB4/ref=sr_1_437?keywords=Lipstick&qid=1647377808&s=beauty&sr=1-437,2022-03-16 04:57:12.096595
B00GN0D2T2,2022,3,16,lipstick,10,6,119,4.4,8.99,0,0,0,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),0,0,L'Oreal Colour Riche Lipstick #560 Saucy Mauve,http://amazon.com/Lor-Saucy-Mauve-Size-0-13z/dp/B00GN0D2T2/ref=sr_1_438?keywords=Lipstick&qid=1647377808&s=beauty&sr=1-438,2022-03-16 04:57:16.281971
B0195VC2DM,2022,3,16,lipstick,10,7,963,4.4,4.62,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.05 Ounce (Pack of 1),"Thu, Mar 17",0,"e.l.f, Matte Lip Color, Lightweight, Convenient, Twist-Top, Pigmented, Moisturizes, Defines, Long Lasting, Rich Red, 0.05 Oz",http://amazon.com/Lightweight-Convenient-Twist-Top-Pigmented-Moisturizes/dp/B0195VC2DM/ref=sr_1_439?keywords=Lipstick&qid=1647377808&s=beauty&sr=1-439,2022-03-16 04:57:20.479721
B087ZR5KB2,2022,3,16,lipstick,10,8,11,4.5,12.50,16.39,0,0,1,0,0,0,0,0,0,0,0.12 Ounce,0,0,"Estee Lauder Pure Color Envy Sculpting Lipstick in Promotional Case, 0.12 oz. / 3.5 g •• (Irresistible 440 [Lipstick Graphic])",http://amazon.com/Estee-Lauder-Sculpting-Promotional-Irresistible/dp/B087ZR5KB2/ref=sr_1_440?keywords=Lipstick&qid=1647377808&s=beauty&sr=1-440,2022-03-16 04:57:24.668840
B075XBRHPY,2022,3,16,lipstick,10,9,53,4.5,29.89,0,0,0,1,0,0,0,0,0,0,0,1 Count (Pack of 1),0,($29.89/Count),BLU RED Fall Lipstick Lip Color Red LipSense by SeneGence,http://amazon.com/Fall-Lipstick-Color-LipSense-SeneGence/dp/B075XBRHPY/ref=sr_1_441?keywords=Lipstick&qid=1647377808&s=beauty&sr=1-441,2022-03-16 04:57:28.855271
B08M5V38ZJ,2022,3,16,lipstick,10,10,573,4.2,6.99,0,0,1,1,0,0,0,0,0,0,0,2 Count (Pack of 1),"Thu, Mar 17",0,"2 Pack Aloe Vera Lipstick, LemonSac Long Lasting Nutritious Lip Balm Lips Moisturizer Magic Temperature Color Changing Lip Gloss (2Pcs)",http://amazon.com/Lipstick-LemonSac-Nutritious-Moisturizer-Temperature/dp/B08M5V38ZJ/ref=sr_1_442?keywords=Lipstick&qid=1647377808&s=beauty&sr=1-442,2022-03-16 04:57:34.973491
