B07574H77S,2022,3,16,1,Misleading ingredients sticker,1.0 out of 5 stars,94 people found this helpful,"Reviewed in the United States on November 29, 2018",Rachel Kiscaden,,Verified Purchase,,"There is a sticker with the ingredients covering the original ingredients section on the bottle, which seems sketchy to me.",2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,2,What the heck?,1.0 out of 5 stars,72 people found this helpful,"Reviewed in the United States on August 26, 2019",Heather,,Verified Purchase,,I just realized there is a sticker of ingredients over the original ingredients printed on the bottle. I removed the sticker and they are nothing like what the bottle says. So is this product no real? What did I buy? Ridiculous!,2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,3,Ingredients On Top of Ingredients But What Are They?,1.0 out of 5 stars,40 people found this helpful,"Reviewed in the United States on October 12, 2019",Mary Pargas,,Verified Purchase,,"Sticker of ingredients covering original. And even though the bottle elsewhere states No Sulfates, this sticker has many chemicals like, Sodium Sulfonate, Disodium Laureth Sulfosuccinate, and so on. Sounds like versions of Sulfates to me. Also made my scalp itch which is what led me to get the magnifying glass out. Now wondering if this is the authentic product because there are also many good reviews too.",2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,4,Love this!,5.0 out of 5 stars,29 people found this helpful,"Reviewed in the United States on May 26, 2019",Erka6,,Verified Purchase,,"I have gone through so many shampoos, from a young age I always had this issue. I would get a lot of dandruff and sores on my head. I was allergic to head and shoulders, seemed like any shampoo I used for a period of time would make my head worse. I used selson blue for a while until my scalp rejected that also, I tried this mint shampoo straight from the salon, no such luck. Found T-Sal and that didnt work. T-Gel seemed to work the longest and then I started getting bad dandruff and an itchy/scabby scalp again. Dr then prescribed me some ketamine shampoo but that didnt touch the problem. She then recommended this shampoo and thought maybe I'm just very sensitive to sulfate. So far so good! My hair is fluffy, I'm not itchy, and I havent seen any dandruff. Will update if anything changes down the road!",2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,5,Highly recommend,5.0 out of 5 stars,12 people found this helpful,"Reviewed in the United States on November 28, 2020",Jessica,,Verified Purchase,,My boyfriend insisted that we buy this shampoo. I am a bargain hunter... I buy shampoo BOGO from grocery stores... I also get my hair cut at those $11.99 hair cut places... I use box die **gasp**.,2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,6,"Gets our fine, tends-toward-oily hair squeaky clean",5.0 out of 5 stars,23 people found this helpful,"Reviewed in the United States on July 23, 2018",AuntieM,,Verified Purchase,,"Our family has 2 types of hair: thin, straight hair that gets oily if not washed every day, and thin, wavy hair (but lots of it) that also gets oily but can go a couple days between washes. Products weigh both types down easily. We were wary after reading all the different reviews, but gave it a try - just the shampoo because we are devoted to our conditioner.",2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,7,A serious shampoo buyer has found the one,5.0 out of 5 stars,6 people found this helpful,"Reviewed in the United States on October 1, 2021",Kristen Larson,,Verified Purchase,,"I am always looking for a shampoo that makes my hair look and feel great, and I’ve never really succeeded. I’ve used Biolage, Matrix, Paul Mitchell… everything basically, and it always seems like my hair never quite gets to be as healthy and as soft as I want it to be. I even tried Olaplex, hearing people say that it was the holy grail of shampoo, only to be left with dismal results. I had settled on just getting average hair until I bought this on a whim.",2022-03-16 01:13:20.746121
B07574H77S,2022,3,16,8,Verb is the BEST!,5.0 out of 5 stars,37 people found this helpful,"Reviewed in the United States on October 19, 2017",Kristin H,,Verified Purchase,,"I’ve been using Verb products for a few years now, and as a former shampoo assistant in an high-end, very busy salon, all of these products are amazing. So it was no surprise to me when I tried The Ghost Shampoo and Ghost Conditioner that it was also going to be awesome! It truly lives up to it’s name! Lightweight moisture to help keep hair shiny and healthy without a ton of chemicals that no one can pronounce! The smell is fantastic (just a nice clean smell) not perfumey or fake fruity like a lot of other brands!",2022-03-16 01:13:20.746121
B08Z5LTF45,2022,3,16,1,I will never buy anything else,5.0 out of 5 stars,6 people found this helpful,"Reviewed in the United States on August 26, 2021",Laura,,Verified Purchase,,This shampoo/conditioner transformed my hair. I have never bought a shampoo/conditioner system that actually did what it was claiming to do until now. My hair was so damaged from repeated bleaching and dying it felt like straw. After about 3 washes with this and it was soft for the first time in years. I don’t have to use nearly as many post products either to keep it smooth. I am beyond satisfied and my mind is pretty blown.,2022-03-16 01:13:26.976155
B08Z5LTF45,2022,3,16,2,Smells amazing,4.0 out of 5 stars,5 people found this helpful,"Reviewed in the United States on July 14, 2021",Brooke,,Verified Purchase,,"First off, it smells AMAZING. Second, it is a bit heavy so I mix it with bio silk shampoo and it lightens up a bit. Lathers well. I did 4 stars since it lacks some moisture, but it does seem to help with breakage and the price tag is a bit steep for what you get. (Bleached blonde reviewer)",2022-03-16 01:13:26.976155
