B095QWZ565,2022,3,16,1,Ok body wash,4.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on November 3, 2021",carneye,,Verified Purchase,,"Too drying as a shampoo — unless you have oily hair.  Not too lemony either; scent could be brighter.  Doesn’t really lather up too much; very thin.  For the money, should be better.",2022-03-16 03:06:42.516209
B095QWZ565,2022,3,16,2,Lemon up your body and hair!,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on December 10, 2021",lenore Kuipers,,Verified Purchase,,"I like everything about this shampoo...I have long, thick, color-treated hair, and I am very pleased with this shampoo's performance.",2022-03-16 03:06:42.516209
B095QWZ565,2022,3,16,3,Lemon body wash,5.0 out of 5 stars,,"Reviewed in the United States on November 18, 2021",Patricia,,Verified Purchase,,I love the personalized little card from the lady that owns the shop. Love this fresh smell of lemon and will continue to buy the body wash and scrub,2022-03-16 03:06:42.516209
B095QWZ565,2022,3,16,4,Smells great,5.0 out of 5 stars,,"Reviewed in the United States on February 20, 2022",Saint FiFi,,Verified Purchase,,"Great scent, clean feeling",2022-03-16 03:06:42.516209
B095QWZ565,2022,3,16,5,Love that scent and the clean feeling!,5.0 out of 5 stars,,"Reviewed in the United States on December 1, 2021",Mark M,,Verified Purchase,,"Oh Im sure I'll reorder bunches.  Really good stuff, my fav!",2022-03-16 03:06:42.516209
B095QWZ565,2022,3,16,6,The best scent!,5.0 out of 5 stars,3 people found this helpful,"Reviewed in the United States on June 10, 2021",E.K.,,,,Love this new lemon scent from The Body Shop!,2022-03-16 03:06:42.516209
B08W1F7NCY,2022,3,16,1,Don't waste your money,1.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on May 21, 2021",Ciarra Coley,,Verified Purchase,,"I have ordered this soap 6 times. And only the first 2 times, did I actually get the correct product. The turmeric soap is great.. When you actually get the right thing. It's a pain trying to return the product after you get it and it's open. I got a oatmeal type soap the 3rd time. I tried to just use it and it broke my skin out. The last two times I got a lemon scented soap, which drys my skin out too bad. Don't waste your time or money on this.",2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,2,Pricey for no reason...,2.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on August 26, 2021",Sharah,,Verified Purchase,,This soap is over priced on Amazon.  Head to your local beauty supply store and get one for a 1/3 of the price and works just as good.,2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,3,Smells good,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on August 26, 2021",Jonesy,,Verified Purchase,,I have sensitive skin and it didn't break me out,2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,4,Hypoallergenic,5.0 out of 5 stars,,"Reviewed in the United States on March 12, 2022",Sharna,,Verified Purchase,,"I bought this soap with no expectations but honestly im very impressed. I use it on my face and body, call me crazy but it appears to lighten the dark areas like those unsightly stretch marks, tone my skin and brighten all at once. I will definitely buy more. Worrh the money.",2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,5,Maybe its the brand ---Blah,3.0 out of 5 stars,,"Reviewed in the United States on September 19, 2021",Sherese Young,,Verified Purchase,,I used this until it was gone and I did not notice any difference. Maybe its the brand. Perhaps the mixture used to make the soap isn't good. Tumeric does help in correcting skin so I was really disappointed.,2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,6,Best thing for your skin,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on October 15, 2021",Erica,,Verified Purchase,,Your face will appreciate this! Give it the glow it deserves,2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,7,"Good, nice smell",4.0 out of 5 stars,,"Reviewed in the United States on August 8, 2021",Kindle Customer,,Verified Purchase,,"I mean, its soap. I mostly got it for acne and skin blemishes.  I didn't see any improvements on that front, but I did feel clean.",2022-03-16 03:06:51.370185
B08W1F7NCY,2022,3,16,8,Drying,2.0 out of 5 stars,,"Reviewed in the United States on November 20, 2021",romanticreader11,,Verified Purchase,,This soap feels gritty on the skin. Lathers poorly.,2022-03-16 03:06:51.370185
B099NN38W3,2022,3,16,1,Best I’ve ever bought,5.0 out of 5 stars,,"Reviewed in the United States on March 6, 2022",Jessica Outlaw,,Verified Purchase,,My phone will not let me add the photos but I bought this bottle a month ago today I still have half a bottle I’m 5’9 I have been using this every day along with the body milk. I no longer have cracking hands and feet my skin is hydrated and smooth the scent is very light I plan on getting the other scents to! A little goes a long way. This product is the absolute best and I’ve tried everything from vo5 suave dove and nivea they worked great for about three days then I would get a bad reaction. With korres I have had no issues I’ve already ordered my second bottle so I don’t have to wait if the first runs out😁,2022-03-16 03:07:02.147896
B099NN38W3,2022,3,16,2,The best!,5.0 out of 5 stars,,"Reviewed in the United States on January 4, 2022",Amazon Customer,,Verified Purchase,,"This soap is amazing. Absolute favorite.  I've bought it for myself, friends and family.  Long lasting scent and keeps my skin soft. Love it",2022-03-16 03:07:02.147896
B099NN38W3,2022,3,16,3,Saffron is healing,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on February 7, 2022",KatherynCraytonShay,,Verified Purchase,,Saffron is healing. I use the gel as a shampoo. The fragrance remains in my hair for days.,2022-03-16 03:07:02.147896
B099NN38W3,2022,3,16,4,Fabulous body wash,5.0 out of 5 stars,,"Reviewed in the United States on December 31, 2021",Amazon Customer,,Verified Purchase,,Shower. The fragrance and lather is great!,2022-03-16 03:07:02.147896
B099NN38W3,2022,3,16,5,Bab smell,2.0 out of 5 stars,,"Reviewed in the United States on January 23, 2022",James Foy,,Verified Purchase,,The gel feels good. Bd my skin looks better but I really don’t like the scent I purchased. Blue sage I see it a good match for me.,2022-03-16 03:07:02.147896
B099NN38W3,2022,3,16,6,Love this shower gel very gentle on skin,5.0 out of 5 stars,,"Reviewed in the United States on December 31, 2021",Oteria Williams,,Verified Purchase,,Made skin feel soft,2022-03-16 03:07:02.147896
